,airline_id,flight_number,departure_datetime,arrival_datetime,departure_time,arrival_time,booking_code,passenger_name,seat_number,class,fare,extras,loyalty_pts,status,gate,terminal,baggage_claim,duration_hrs,layovers,layover_locations,aircraft_type,pilot,cabin_crew,inflight_entertainment,meal_option,wifi,window_seat,aisle_seat,emergency_exit_row,total_stops,reward_program_member,airline_name
8829,18,2357,2023-08-02 21:11:40,2023-03-09 15:17:41,08:23:02,05:29:45,BXPX,Uocif,EDR,business,791.47,Extra Baggage,0,confirmed,GateLK,B,ClaimIBI,7.84,2,RMK,TypeUJC,Pilot_GMLM,Crew_LFEX,No,Vegetarian,Available,True,True,True,1,True,Emirates
8830,18,7691,2023-06-02 11:24:46,2023-01-28 23:18:30,14:33:32,15:48:27,BJZY,Ectlh,YQQ,business,855.01,No Extras,280,cancelled,GateFL,D,ClaimULN,1.42,0,AET,TypeXMX,Pilot_QDLW,Crew_SUNO,No,No Meal,Not Available,True,False,True,2,True,Emirates
8831,2,7531,2023-07-28 18:11:41,2023-02-17 04:14:24,23:04:02,23:25:36,BOSX,Nqnwq,HNA,first,158.16,No Extras,1309,pending,GateUG,A,ClaimAFE,2.87,0,IWP,TypeUCT,Pilot_VADQ,Crew_RAGS,No,Vegetarian,Not Available,True,False,True,2,False,Delta Air Lines
8832,15,5666,2023-05-28 11:33:38,2023-10-31 04:52:21,00:32:37,22:26:05,BXJT,Adrax,NOK,economy,946.91,Extra Baggage,0,pending,GateVV,B,ClaimPFW,4.59,2,ZHB,TypeTBY,Pilot_JHOP,Crew_ECIE,Yes,Vegetarian,Not Available,False,True,False,2,True,Air France
8833,14,8397,2023-08-16 05:22:49,2023-09-20 10:23:11,12:46:49,18:24:17,BOUB,Zjgyr,FSF,economy,978.69,Extra Baggage,0,confirmed,GateSQ,A,ClaimEDX,6.08,1,RSB,TypeWRN,Pilot_LHEI,Crew_TXJQ,No,Non-Vegetarian,Available,True,True,True,0,False,Lufthansa
8834,18,3468,2023-07-20 11:40:24,2023-01-28 01:56:23,17:33:13,02:55:20,BNOV,Zjfce,KXQ,business,101.08,Meal,3900,cancelled,GateIN,C,ClaimTFP,1.28,0,OAS,TypeXKG,Pilot_RKQU,Crew_NZNI,Yes,Non-Vegetarian,Not Available,True,True,True,0,False,Emirates
8835,9,8291,2023-11-04 02:23:45,2023-01-06 17:33:32,16:03:23,09:00:32,BJIS,Icyop,ANF,economy,53.28,Meal,4078,pending,GateYN,A,ClaimREB,5.99,2,FLK,TypeBXF,Pilot_UHQX,Crew_PYMQ,Yes,Vegetarian,Not Available,True,False,False,0,False,Hawaiian Airlines
8836,14,8255,2023-03-25 10:54:30,2023-03-08 14:43:34,07:09:53,07:07:34,BFHB,Hjkyr,XDX,first,950.67,Meal,4626,cancelled,GateEA,B,ClaimFTI,8.42,1,LCE,TypeODH,Pilot_AJBF,Crew_DOON,Yes,Non-Vegetarian,Available,False,False,True,2,False,Lufthansa
8837,5,4920,2023-02-21 17:47:10,2023-10-16 04:26:57,15:02:17,21:18:13,BZAM,Dcvhw,CFD,economy,135.89,Extra Baggage,4438,pending,GatePY,C,ClaimIUW,2.42,1,MFD,TypeUIM,Pilot_TSPY,Crew_GBYF,Yes,Non-Vegetarian,Not Available,False,False,False,0,False,JetBlue Airways
8838,11,5236,2023-07-08 21:59:39,2023-02-28 12:01:17,15:32:11,03:15:41,BFCB,Lbudl,XFS,economy,305.55,Extra Baggage,0,cancelled,GateDL,D,ClaimTLO,7.5,1,RCB,TypeIRC,Pilot_PJKJ,Crew_PYAL,Yes,Non-Vegetarian,Not Available,False,True,True,0,True,SkyWest Airlines
8839,8,2939,2023-11-11 22:56:14,2023-03-13 08:43:29,21:54:27,02:23:24,BJHI,Qoeup,VUI,business,500.67,Meal,0,pending,GateMG,D,ClaimQJN,3.56,2,XLU,TypePXK,Pilot_VQUF,Crew_BMGC,Yes,Vegan,Not Available,True,True,False,2,False,Frontier Airlines
8840,5,4856,2023-04-19 17:32:37,2023-08-29 14:05:23,09:54:17,01:01:27,BGYM,Usqzw,JMP,business,200.4,No Extras,334,pending,GateOQ,A,ClaimDYC,7.09,2,OPM,TypeHGW,Pilot_PSMU,Crew_QGQX,No,Vegan,Available,False,True,True,0,False,JetBlue Airways
8841,11,1050,2023-11-06 16:52:04,2023-12-27 09:27:42,06:12:23,09:23:14,BGSA,Yjfte,LRH,first,444.66,Meal,0,confirmed,GateTZ,B,ClaimVGG,5.92,0,SHR,TypeJHO,Pilot_JYLY,Crew_FCKX,Yes,Non-Vegetarian,Not Available,True,True,False,2,True,SkyWest Airlines
8842,5,8130,2023-05-05 00:24:12,2023-04-20 02:31:32,13:16:23,05:20:19,BMQL,Cdjcl,ZBA,business,930.92,Extra Baggage,0,confirmed,GateRX,C,ClaimHQH,7.97,1,SKV,TypeUCJ,Pilot_XVHP,Crew_PKCY,Yes,No Meal,Available,True,False,False,1,True,JetBlue Airways
8843,17,2360,2023-05-29 14:50:13,2023-03-07 04:10:28,12:57:17,19:48:51,BUYZ,Zowmd,EIO,first,892.84,Extra Baggage,0,confirmed,GateRN,A,ClaimZJC,6.49,1,CGJ,TypeLQP,Pilot_MQAA,Crew_WURO,No,Non-Vegetarian,Not Available,True,False,True,0,False,Qantas
8844,4,7805,2023-10-27 12:41:11,2023-09-06 11:30:53,11:05:07,09:15:57,BNPL,Zvhhl,YWJ,business,196.75,No Extras,0,pending,GateQU,C,ClaimMCO,5.97,1,ABT,TypeQZG,Pilot_KBHB,Crew_CJBP,No,Non-Vegetarian,Available,True,True,False,1,False,Southwest Airlines
8845,15,9557,2023-07-03 16:31:09,2023-09-11 06:26:55,00:29:18,02:59:29,BVPB,Vnifi,PZX,business,946.98,Meal,0,pending,GateZD,C,ClaimISD,3.78,0,IFU,TypeBPU,Pilot_YRXG,Crew_SZIF,Yes,Vegan,Available,True,False,False,0,False,Air France
8846,19,7030,2023-07-29 18:37:22,2023-03-30 07:48:30,17:39:26,05:25:52,BVTY,Vyhgh,VLR,first,725.33,Extra Baggage,0,pending,GateSV,C,ClaimYWH,8.3,0,BQI,TypeREI,Pilot_SZKH,Crew_BSUU,No,Non-Vegetarian,Available,True,True,False,0,False,Singapore Airlines
8847,2,4045,2023-09-08 03:36:47,2023-02-08 21:07:22,08:51:53,14:13:06,BZSG,Dwrcs,XND,business,972.19,Extra Baggage,0,confirmed,GateZB,B,ClaimPIB,9.43,1,KNH,TypeIVI,Pilot_RGDE,Crew_SPPV,No,Non-Vegetarian,Available,False,False,False,0,True,Delta Air Lines
8848,17,1257,2023-03-06 20:46:41,2023-12-28 02:05:53,17:51:10,15:05:37,BZLN,Udqkw,CBN,first,218.2,No Extras,0,cancelled,GateYQ,B,ClaimPMY,5.04,0,LZG,TypeHVJ,Pilot_RCDR,Crew_WKVM,Yes,Non-Vegetarian,Not Available,False,True,True,2,False,Qantas
8849,12,1044,2023-08-14 05:58:47,2023-04-21 01:01:10,09:13:59,21:36:36,BXRZ,Zbhtp,ITM,first,111.82,Extra Baggage,0,pending,GateHE,B,ClaimHNT,11.32,1,YMQ,TypeVAO,Pilot_SQCW,Crew_TRBH,No,Vegetarian,Available,True,True,False,2,False,Air Canada
8850,17,9460,2023-08-08 23:06:56,2023-02-14 09:44:55,17:56:50,15:05:02,BGEA,Judtf,ANJ,business,444.39,Meal,2456,confirmed,GateBZ,A,ClaimGOW,11.66,1,MOA,TypeFHZ,Pilot_VMSJ,Crew_ZGIB,Yes,Vegan,Available,False,False,True,2,False,Qantas
8851,10,2334,2023-08-19 12:46:09,2023-01-03 19:41:49,14:52:49,01:24:37,BGPZ,Opumv,BNT,economy,989.44,Meal,3672,confirmed,GateDY,C,ClaimHGP,9.2,0,OWK,TypeUBB,Pilot_THJI,Crew_PLGS,No,Vegetarian,Not Available,False,True,True,2,True,Allegiant Air
8852,18,1671,2023-04-27 00:13:29,2023-02-24 03:15:29,21:08:08,04:46:00,BXPQ,Rpaol,XES,first,482.82,No Extras,0,pending,GateQR,A,ClaimRGB,7.51,2,WHF,TypeFVL,Pilot_RLNY,Crew_JOBB,No,Non-Vegetarian,Available,True,False,True,0,False,Emirates
8853,19,8000,2023-03-05 08:40:48,2023-12-18 06:44:19,11:16:24,06:52:03,BDPD,Lczxa,BDR,first,662.79,Meal,0,cancelled,GateTT,B,ClaimTSC,1.78,2,JRT,TypePFA,Pilot_ZZGN,Crew_AYOR,No,Vegan,Available,False,False,True,1,True,Singapore Airlines
8854,18,4638,2023-08-01 20:37:35,2023-03-08 02:00:46,13:58:16,04:26:59,BEET,Hrlkj,PHW,first,560.82,Meal,351,confirmed,GateTN,C,ClaimMMN,2.34,0,YKA,TypeUBC,Pilot_QPFX,Crew_ZRQT,No,Vegan,Not Available,True,True,True,2,True,Emirates
8855,13,7085,2023-12-04 21:49:08,2023-05-13 01:42:35,04:34:42,11:23:26,BKNQ,Dkocq,KPK,first,900.88,Meal,4332,confirmed,GateUW,B,ClaimZJZ,2.8,1,SCD,TypeQZJ,Pilot_SSPW,Crew_EOAC,Yes,No Meal,Not Available,False,False,True,0,True,British Airways
8856,14,1234,2023-07-03 06:25:27,2023-09-13 15:01:14,18:20:29,16:16:51,BIUQ,Hagsc,NDN,business,875.8,Extra Baggage,0,cancelled,GateEG,C,ClaimTCG,11.86,0,SSU,TypeJQA,Pilot_KZDG,Crew_UUXI,Yes,No Meal,Available,False,False,True,0,False,Lufthansa
8857,16,7834,2023-11-23 11:43:29,2023-06-03 11:37:30,00:35:57,22:32:32,BSAM,Imhzs,LNM,first,963.52,Meal,0,pending,GateHS,C,ClaimQOE,6.47,0,STH,TypeWCW,Pilot_OGSV,Crew_BCMH,No,No Meal,Not Available,False,True,False,2,False,KLM Royal Dutch Airlines
8858,18,4207,2023-08-13 23:03:15,2023-11-16 05:44:34,21:51:03,04:58:05,BWZJ,Lifcg,IFH,business,629.48,Meal,1313,confirmed,GateEQ,A,ClaimEWA,5.68,0,QWQ,TypeDSU,Pilot_ZTQY,Crew_EIYW,Yes,Vegan,Available,True,False,False,0,False,Emirates
8859,18,6564,2023-07-11 21:35:31,2023-04-07 16:32:31,11:31:05,16:22:42,BJGF,Dfbys,TFJ,economy,583.28,No Extras,0,cancelled,GateTS,D,ClaimIYW,10.34,0,DXR,TypeJZV,Pilot_NPTO,Crew_ENXX,Yes,Vegan,Not Available,False,False,False,0,False,Emirates
8860,16,3400,2023-04-14 06:06:34,2023-04-12 04:35:47,15:34:24,18:40:00,BYGE,Pjdny,FED,business,110.33,No Extras,1622,confirmed,GateXY,B,ClaimBXW,3.25,0,HZQ,TypeTQL,Pilot_SWJA,Crew_FOGY,No,No Meal,Not Available,False,True,False,0,True,KLM Royal Dutch Airlines
8861,17,6089,2023-10-14 13:55:38,2023-01-23 07:34:07,21:40:33,01:49:56,BGOJ,Gbqpg,KPK,economy,343.05,Extra Baggage,0,pending,GateLK,A,ClaimFTA,5.39,1,HVG,TypeZGA,Pilot_KSVT,Crew_RFTM,Yes,Vegan,Not Available,False,True,True,1,True,Qantas
8862,7,8551,2023-04-16 10:06:30,2023-05-08 12:57:41,17:33:41,03:23:52,BTZM,Ronfm,UHU,first,391.76,Meal,0,confirmed,GateMC,C,ClaimOVZ,5.39,2,JVV,TypeIGU,Pilot_UPIV,Crew_WILB,No,Vegan,Not Available,False,True,False,1,True,Spirit Airlines
8863,12,6005,2023-07-02 02:52:00,2023-06-09 02:13:21,20:34:48,12:12:43,BIFT,Fubni,BLL,economy,528.69,Meal,2167,cancelled,GateMU,A,ClaimUEQ,4.97,0,CHP,TypeALP,Pilot_MAKI,Crew_KZAK,No,Vegan,Available,True,False,True,2,True,Air Canada
8864,2,8490,2023-08-31 06:52:08,2023-09-18 07:21:29,06:48:11,05:06:46,BUXG,Qjqbn,CNS,economy,166.86,Meal,0,confirmed,GateDX,A,ClaimRDQ,8.78,2,GOW,TypePIZ,Pilot_AMBW,Crew_AGVN,Yes,Non-Vegetarian,Not Available,True,True,False,2,False,Delta Air Lines
8865,10,8740,2023-02-03 03:24:34,2023-06-01 16:40:21,22:39:00,20:32:17,BFPB,Xuctd,AET,economy,559.18,Extra Baggage,0,pending,GateWS,D,ClaimEUQ,8.42,1,NKK,TypeTGS,Pilot_IETU,Crew_ZGXS,Yes,No Meal,Not Available,True,False,False,1,True,Allegiant Air
8866,5,9631,2023-11-23 20:41:09,2023-04-23 18:18:48,22:54:12,12:48:24,BOCM,Imutg,OQZ,business,300.42,Meal,0,confirmed,GatePG,B,ClaimYFK,5.29,0,PYC,TypeHRS,Pilot_LPZJ,Crew_EYHU,No,Non-Vegetarian,Not Available,False,False,False,1,True,JetBlue Airways
8867,3,6182,2023-08-05 05:03:37,2023-03-12 03:06:51,15:13:38,02:36:19,BQSK,Vmrts,TDL,economy,971.25,No Extras,0,cancelled,GateJM,B,ClaimWNW,3.42,2,ZHG,TypeBQG,Pilot_MHOP,Crew_FRXV,No,Non-Vegetarian,Not Available,False,True,True,1,False,United Airlines
8868,19,1650,2023-09-12 21:54:05,2023-05-27 22:33:15,22:34:15,06:46:54,BBJL,Yvbuf,CWW,first,246.15,Extra Baggage,150,confirmed,GateHK,D,ClaimLSP,10.05,0,YTW,TypeGIX,Pilot_GMFQ,Crew_VBPZ,Yes,No Meal,Not Available,True,False,False,1,True,Singapore Airlines
8869,13,1033,2023-03-27 17:29:56,2023-10-30 23:03:22,11:56:11,00:50:53,BMFD,Ajnvc,QWQ,first,215.35,No Extras,0,pending,GateLO,A,ClaimNAI,10.15,2,NNX,TypeQQH,Pilot_QOQU,Crew_WLFT,No,No Meal,Available,False,False,False,0,False,British Airways
8870,12,4032,2023-06-26 10:24:03,2023-11-07 00:02:31,09:45:25,12:38:50,BLZO,Xlevt,ZIF,business,538.64,No Extras,0,confirmed,GateLQ,A,ClaimRQO,8.84,2,XEE,TypePLZ,Pilot_IMSI,Crew_ZBNT,Yes,Vegetarian,Available,False,True,False,2,True,Air Canada
8871,3,8644,2023-09-17 08:12:08,2023-09-09 20:07:26,13:00:31,05:53:58,BSHE,Adzpt,WLJ,first,929.34,Meal,0,cancelled,GateSW,B,ClaimBNY,9.35,0,DAO,TypeEJQ,Pilot_ODWO,Crew_LRBS,Yes,Vegan,Not Available,True,True,False,1,True,United Airlines
8872,6,2110,2023-10-15 06:16:26,2023-02-07 16:28:46,00:32:49,05:22:18,BDMF,Dslco,SGY,business,155.25,Meal,0,cancelled,GateBH,A,ClaimTFD,3.15,2,TXD,TypeHSH,Pilot_NYJL,Crew_SVQQ,No,Non-Vegetarian,Available,True,True,True,0,False,Alaska Airlines
8873,14,9653,2023-01-11 03:05:31,2023-02-02 06:18:53,12:01:47,17:46:49,BTPJ,Qxwkp,MZZ,business,921.82,Meal,522,cancelled,GateSV,D,ClaimULG,5.58,2,DQJ,TypeMSR,Pilot_CVAG,Crew_OQVE,No,Vegetarian,Not Available,False,True,False,2,True,Lufthansa
8874,4,9513,2023-06-03 12:59:09,2023-11-15 03:58:40,03:30:28,02:20:55,BZEO,Sogik,KRK,economy,152.42,Extra Baggage,0,confirmed,GateRR,A,ClaimNNO,8.28,1,AVN,TypeKZL,Pilot_ADOH,Crew_PHBD,No,Vegan,Not Available,True,False,False,0,False,Southwest Airlines
8875,13,5510,2023-08-02 12:02:00,2023-03-17 10:47:04,22:55:54,11:41:28,BKTI,Wtoay,ESB,economy,213.39,No Extras,0,pending,GateGB,D,ClaimJCR,7.76,1,HRS,TypeSXV,Pilot_QLYZ,Crew_FAWR,Yes,Vegan,Not Available,True,False,True,2,True,British Airways
8876,19,2874,2023-04-11 02:12:48,2023-03-04 04:21:31,00:43:21,23:40:11,BRAW,Hsziu,YBR,economy,200.46,No Extras,2539,confirmed,GateNR,D,ClaimCBK,10.33,2,AWC,TypeSIT,Pilot_JJXI,Crew_DTQQ,No,Vegetarian,Not Available,True,True,False,1,True,Singapore Airlines
8877,18,4039,2023-11-10 10:48:06,2023-08-31 08:52:42,04:20:39,16:02:30,BIIO,Tvnkg,CFV,first,268.78,Extra Baggage,2358,confirmed,GateSF,D,ClaimPNZ,10.12,2,FWG,TypeYVN,Pilot_JBKJ,Crew_HLCS,Yes,Non-Vegetarian,Not Available,False,True,True,0,False,Emirates
8878,3,2256,2023-03-09 16:18:33,2023-02-22 14:33:45,07:01:52,07:10:05,BDDA,Fyapd,WRQ,first,763.58,No Extras,2342,cancelled,GateQS,C,ClaimJEM,7.62,2,EUQ,TypeGUZ,Pilot_BMRM,Crew_MSER,Yes,Vegetarian,Available,False,False,False,1,False,United Airlines
8879,6,4240,2023-05-04 00:48:24,2023-02-16 01:10:02,16:36:20,12:51:35,BAAV,Qmzwd,BJL,economy,453.49,No Extras,0,cancelled,GateXO,B,ClaimHTY,4.27,1,ONG,TypeASN,Pilot_ZZDQ,Crew_YHLO,No,Vegan,Available,False,False,False,2,True,Alaska Airlines
8880,16,5263,2023-04-21 21:08:04,2023-11-29 02:22:57,16:15:52,14:14:23,BFKP,Mqoqx,IRW,business,820.86,Meal,0,cancelled,GateVA,B,ClaimWQB,7.14,1,LXJ,TypeWMW,Pilot_ACKC,Crew_KGJZ,No,No Meal,Not Available,False,False,True,1,True,KLM Royal Dutch Airlines
8881,3,6269,2023-02-06 22:09:19,2023-06-04 07:29:34,17:26:26,15:35:09,BEJP,Ktjsy,PMA,economy,361.82,Meal,4353,pending,GateAB,C,ClaimMNX,6.72,1,JVC,TypeJNA,Pilot_WNSW,Crew_DJNM,Yes,No Meal,Available,False,False,True,1,False,United Airlines
8882,12,8717,2023-01-17 18:40:48,2023-07-22 18:25:31,16:30:02,23:54:13,BKZR,Blubc,YFN,economy,495.77,Meal,144,pending,GateCF,A,ClaimXYE,2.5,1,KSX,TypeHKZ,Pilot_EQUK,Crew_KBNQ,Yes,No Meal,Available,False,True,False,2,False,Air Canada
8883,19,2409,2023-07-08 05:49:11,2023-10-18 01:49:03,19:39:54,19:33:11,BVNM,Embwn,YIF,first,520.57,Meal,0,confirmed,GateUW,C,ClaimRCN,7.56,0,STB,TypeSFC,Pilot_FNNW,Crew_YPMO,No,Vegetarian,Not Available,False,True,False,2,False,Singapore Airlines
8884,19,2832,2023-07-26 05:05:08,2023-11-15 13:18:50,09:57:13,05:52:24,BACO,Rkzou,VCH,economy,492.32,Meal,0,pending,GateUE,A,ClaimTNL,6.01,2,HHP,TypeIOG,Pilot_ONUR,Crew_WCFV,Yes,Vegetarian,Not Available,True,False,True,0,True,Singapore Airlines
8885,4,3024,2023-09-10 06:49:25,2023-06-25 11:56:48,16:58:13,13:04:37,BLEP,Ecrhf,AFX,business,428.32,No Extras,0,cancelled,GateIH,B,ClaimRUN,3.44,2,LER,TypePVU,Pilot_KTOF,Crew_EEXU,No,Vegetarian,Not Available,False,False,True,2,False,Southwest Airlines
8886,1,6736,2023-05-27 07:02:14,2023-06-16 13:49:09,20:23:22,08:20:37,BNJE,Zmusj,NYM,first,382.63,Extra Baggage,1566,pending,GatePO,B,ClaimCBJ,4.5,0,OOX,TypeQVS,Pilot_HBCH,Crew_GUEN,No,No Meal,Not Available,False,True,False,1,False,American Airlines
8887,2,5993,2023-03-21 07:10:33,2023-09-18 12:13:48,11:07:01,05:54:09,BGUP,Ajkea,DKD,economy,854.28,No Extras,4290,confirmed,GateJD,A,ClaimZXA,4.0,1,KHT,TypeKRC,Pilot_AQPS,Crew_IVTN,Yes,No Meal,Available,True,True,True,2,True,Delta Air Lines
8888,13,8634,2023-09-30 09:39:50,2023-04-08 14:15:28,08:29:55,20:20:39,BZOF,Asrel,KCQ,economy,437.01,Extra Baggage,0,confirmed,GateNO,C,ClaimTPO,2.93,2,IJC,TypeEHR,Pilot_IIWF,Crew_NOHA,Yes,Non-Vegetarian,Available,True,False,True,1,False,British Airways
8889,13,5957,2023-04-19 08:41:48,2023-09-30 19:33:50,14:51:18,08:37:56,BGRS,Ewewx,ZQR,business,175.07,No Extras,0,pending,GateRN,B,ClaimXAU,1.31,0,NRH,TypeEHP,Pilot_OTRP,Crew_UJHT,Yes,Vegan,Not Available,True,False,False,0,False,British Airways
8890,2,4213,2023-03-24 01:35:25,2023-08-04 03:31:33,01:32:50,19:30:10,BSQN,Qdqlv,QAV,first,234.19,Extra Baggage,0,pending,GateQH,C,ClaimORP,5.73,1,AIU,TypeVAD,Pilot_FQYG,Crew_RBJZ,Yes,No Meal,Not Available,False,False,True,1,True,Delta Air Lines
8891,19,7208,2023-05-20 13:03:55,2023-05-24 19:05:05,14:13:09,14:43:04,BIPJ,Tyqnw,EEK,first,714.51,Meal,0,cancelled,GateGE,B,ClaimELU,3.07,1,OFP,TypeQHX,Pilot_DLOC,Crew_OJOB,Yes,Vegan,Available,False,False,True,0,True,Singapore Airlines
8892,16,7453,2023-02-26 16:03:18,2023-11-12 21:21:15,05:09:29,10:18:18,BYIL,Xqtnq,KAC,business,993.75,Extra Baggage,0,cancelled,GateEG,B,ClaimLWG,7.52,1,SOS,TypeUUZ,Pilot_XKUA,Crew_JYDW,No,No Meal,Not Available,True,False,False,1,False,KLM Royal Dutch Airlines
8893,12,3753,2023-11-11 19:05:18,2023-02-20 14:46:18,07:06:12,14:14:53,BIPP,Vnose,WMV,first,695.21,No Extras,0,pending,GateIT,C,ClaimZTE,6.44,0,DSL,TypeXCN,Pilot_QCKX,Crew_CNOT,No,Vegan,Not Available,False,True,True,2,True,Air Canada
8894,1,8328,2023-07-19 14:44:32,2023-05-11 02:52:38,02:05:05,19:00:44,BXUY,Qagfy,FHE,business,131.08,No Extras,0,cancelled,GateVM,B,ClaimRIS,10.06,1,EJN,TypeMQV,Pilot_NBXV,Crew_ECOE,No,Vegan,Not Available,False,False,True,1,False,American Airlines
8895,9,1305,2023-10-04 22:59:02,2023-03-08 15:50:46,00:19:39,16:43:50,BWBG,Ouqxa,JRD,business,547.15,Extra Baggage,0,pending,GateCQ,A,ClaimCIQ,7.41,1,FLI,TypeSIC,Pilot_AKTP,Crew_WVSE,Yes,Vegetarian,Not Available,True,True,False,2,False,Hawaiian Airlines
8896,17,2384,2023-12-03 23:00:50,2023-10-01 23:17:47,15:34:47,01:45:32,BTGG,Kajiw,SRX,first,629.72,Extra Baggage,0,cancelled,GateIW,D,ClaimXEQ,1.38,2,LEC,TypeFHR,Pilot_AZJA,Crew_TXJD,Yes,No Meal,Available,False,True,False,0,True,Qantas
8897,10,4367,2023-10-19 19:51:32,2023-02-23 02:24:51,21:00:48,12:59:24,BSCZ,Eunzx,ZTU,business,593.47,Extra Baggage,0,confirmed,GateDE,C,ClaimNVS,6.11,1,MJU,TypeWPU,Pilot_PKEQ,Crew_SJNW,Yes,Vegan,Not Available,False,False,True,0,False,Allegiant Air
8898,18,2574,2023-11-04 14:16:09,2023-04-26 15:27:45,07:43:27,18:11:41,BJFB,Cquul,YIF,economy,204.3,Extra Baggage,0,confirmed,GateZL,D,ClaimKDP,1.38,0,NOW,TypeYUZ,Pilot_GDHM,Crew_KPRI,Yes,Vegan,Not Available,True,True,False,1,False,Emirates
8899,19,1872,2023-07-04 01:47:48,2023-10-06 07:42:03,04:00:16,05:41:35,BXXT,Gzlxw,YQE,economy,682.81,No Extras,0,confirmed,GateRB,D,ClaimSOO,4.84,1,YMZ,TypeEJD,Pilot_VJOC,Crew_DXIS,Yes,Vegan,Not Available,True,True,False,0,False,Singapore Airlines
8900,7,9360,2023-09-29 00:45:11,2023-11-14 23:56:10,05:18:48,14:02:30,BRIO,Gmnyq,GGR,economy,67.62,Meal,0,cancelled,GateGE,B,ClaimWCZ,7.42,0,KDK,TypeUYR,Pilot_UHBG,Crew_QZDB,Yes,Vegetarian,Not Available,False,True,False,0,True,Spirit Airlines
8901,19,6578,2023-06-03 09:28:38,2023-03-28 04:08:54,00:37:40,06:55:39,BNIB,Phird,PIQ,first,769.91,Meal,0,pending,GateYU,A,ClaimCJN,9.46,2,YMT,TypeNIF,Pilot_MHNC,Crew_NDBY,Yes,Vegetarian,Available,True,False,True,2,False,Singapore Airlines
8902,15,2030,2023-06-25 21:25:26,2023-10-22 11:20:32,10:48:08,16:08:07,BJDA,Hxsqw,YQO,economy,300.99,Meal,3249,confirmed,GateON,C,ClaimJXO,8.17,2,NEZ,TypeYKP,Pilot_NICG,Crew_LHWM,Yes,No Meal,Not Available,False,True,False,1,True,Air France
8903,9,8764,2023-09-23 10:09:57,2023-10-23 06:28:11,19:10:34,06:18:21,BVKP,Agxsj,COJ,economy,965.48,Extra Baggage,0,cancelled,GateQY,B,ClaimNHS,7.96,1,BNC,TypeSVH,Pilot_GWWK,Crew_PXHZ,No,Vegan,Available,False,False,True,1,False,Hawaiian Airlines
8904,10,7731,2023-12-13 04:14:46,2023-11-02 22:13:14,01:31:18,23:22:33,BKMN,Nbtqb,AFF,first,409.47,Extra Baggage,0,cancelled,GateWK,B,ClaimGEP,11.56,1,VXX,TypeSER,Pilot_JZXW,Crew_ZJGH,No,Vegan,Not Available,False,True,True,1,False,Allegiant Air
8905,4,7905,2023-05-09 19:35:41,2023-11-09 08:46:34,01:36:38,18:20:05,BAWY,Ioxyn,BPZ,business,116.1,Extra Baggage,0,pending,GateVO,A,ClaimGYO,4.04,0,FPK,TypeKYG,Pilot_CBWL,Crew_WYGU,No,Non-Vegetarian,Not Available,False,False,False,1,True,Southwest Airlines
8906,6,5442,2023-09-13 17:53:58,2023-08-17 02:57:05,20:27:13,19:43:55,BIRK,Qjfaw,CGX,business,991.01,Extra Baggage,1374,pending,GateWJ,D,ClaimLCE,9.34,2,YAZ,TypeZXK,Pilot_CBHN,Crew_PNIT,Yes,Non-Vegetarian,Available,False,True,True,2,False,Alaska Airlines
8907,4,4667,2023-08-10 04:56:46,2023-08-17 15:29:47,13:42:37,15:53:01,BXCU,Jehnf,GXD,business,652.9,No Extras,0,confirmed,GateLA,A,ClaimHYM,5.47,0,MCY,TypeVMI,Pilot_DYLH,Crew_WSYI,Yes,Vegan,Available,True,True,False,2,True,Southwest Airlines
8908,5,2276,2023-09-29 10:12:20,2023-05-12 18:11:42,22:33:51,16:43:11,BDVK,Amlgm,NYQ,business,585.78,Extra Baggage,0,pending,GateES,A,ClaimIPE,6.36,0,YIY,TypeWSE,Pilot_CAKB,Crew_UFGI,Yes,No Meal,Available,True,False,False,0,False,JetBlue Airways
8909,9,7553,2023-06-26 09:59:00,2023-07-04 13:31:45,01:29:40,08:06:46,BGIZ,Vncxc,FDQ,economy,387.58,No Extras,0,cancelled,GateBQ,D,ClaimYAE,6.36,0,EGY,TypeICV,Pilot_LVMW,Crew_IZHF,Yes,Vegan,Available,False,False,True,0,True,Hawaiian Airlines
8910,12,1542,2023-05-28 01:46:43,2023-08-24 11:40:32,23:15:29,06:24:16,BEBL,Omhnu,IQD,business,480.72,No Extras,0,confirmed,GateCN,B,ClaimVCD,9.47,2,YIK,TypeBEQ,Pilot_XEHF,Crew_BTXF,No,Vegetarian,Available,True,False,False,0,True,Air Canada
8911,8,9546,2023-02-03 23:29:23,2023-06-26 20:36:40,07:04:35,11:58:49,BDMB,Zchnr,WSS,business,473.57,Extra Baggage,0,cancelled,GateFO,D,ClaimPIY,1.38,2,KWR,TypeYFQ,Pilot_DRSX,Crew_HQBT,No,Vegan,Not Available,True,False,True,1,False,Frontier Airlines
8912,5,5808,2023-01-07 11:36:20,2023-01-18 10:33:09,11:35:07,01:12:03,BOAR,Lkjah,ZKK,business,306.99,Meal,0,pending,GateRU,D,ClaimMLY,3.42,1,NAB,TypeTFB,Pilot_YKMB,Crew_CUEQ,Yes,Vegan,Not Available,True,False,True,2,True,JetBlue Airways
